"season","game_type","week","gameday","away_team","away_score","home_team","home_score","location","overtime","winner","loser","away_offensive_epa","away_passing_epa","away_rushing_epa","away_defensive_epa","away_defensive_pass_epa","away_defensive_rush_epa","home_offensive_epa","home_passing_epa","home_rushing_epa","home_defensive_epa","home_defensive_pass_epa","home_defensive_rush_epa"
2024,"WC",19,"2025-01-11","LAC",12,"HOU",32,"Home",0,"HOU","LAC",0.0397161145415807,0.130868766068679,-0.0832450337071264,-0.050973339873653,-0.0176485485697122,-0.124049788755177,-0.0122920445336459,0.00852611293861685,-0.124415717150284,-0.0165096264181322,0.00500847501925939,-0.150304437900624
2024,"WC",19,"2025-01-11","PIT",14,"BAL",28,"Home",0,"BAL","PIT",0.00643231187301837,0.0474657806841769,-0.12429568152683,-0.0251322200756648,0.0165869630498701,-0.0852976040972186,0.140056262089534,0.323842525586039,0.0552633473732382,0.00849365672380246,0.0545288383087365,-0.174149274139278
2024,"WC",19,"2025-01-12","DEN",7,"BUF",31,"Home",0,"BUF","DEN",0.0257996332282534,0.059963360002975,-0.0752049920616014,-0.072451494249611,-0.0590134758334829,-0.175288142170307,0.135750469543813,0.299042414470569,0.0287729827848492,-0.0036071590777202,0.09436007087698,-0.159749333550052
2024,"WC",19,"2025-01-12","GB",10,"PHI",22,"Home",0,"PHI","GB",0.0722471578838627,0.184939072425317,-0.0333142607887096,-0.0394778117020291,-0.0244486451792279,-0.141407217936447,0.0800782098580642,0.16323449203706,0.0578575393700375,-0.0578791249664364,-0.0230531932244657,-0.192791162513289
2024,"WC",19,"2025-01-12","WAS",23,"TB",20,"Home",0,"WAS","TB",0.116522873329936,0.210167763615698,0.0314013177972193,0.0408797143055311,0.0886921907348335,-0.0186708980451704,0.102018381836051,0.208586558271628,0.0119088720179205,0.00430568390282556,0.0927449719860101,-0.145107297635844
2024,"WC",19,"2025-01-13","MIN",9,"LA",27,"Neutral",0,"LA","MIN",0.0228862533226481,0.133090771888674,-0.118751612430462,-0.0727075480810919,-0.0334265508603924,-0.199929659353343,0.0174803942145199,0.107403066567772,-0.0708091412185938,0.0357053169262506,0.119584265172053,-0.0524360846723363
2024,"DIV",20,"2025-01-18","HOU",14,"KC",23,"Home",0,"KC","HOU",-0.0122920445336459,0.00852611293861685,-0.124415717150284,-0.0165096264181322,0.00500847501925939,-0.150304437900624,0.0530531955257462,0.139311696534386,-0.0582482723776076,-0.000412701183163247,0.0703078377861436,-0.114551131042364
2024,"DIV",20,"2025-01-18","WAS",45,"DET",31,"Home",0,"WAS","DET",0.116522873329936,0.210167763615698,0.0314013177972193,0.0408797143055311,0.0886921907348335,-0.0186708980451704,0.139564229065492,0.268663579437822,0.0193792574428437,-0.0383466936620825,-0.0158788238627325,-0.109913692685534
2024,"DIV",20,"2025-01-19","LA",22,"PHI",28,"Home",0,"PHI","LA",0.0174803942145199,0.107403066567772,-0.0708091412185938,0.0357053169262506,0.119584265172053,-0.0524360846723363,0.0800782098580642,0.16323449203706,0.0578575393700375,-0.0578791249664364,-0.0230531932244657,-0.192791162513289
2024,"DIV",20,"2025-01-19","BAL",25,"BUF",27,"Home",0,"BUF","BAL",0.140056262089534,0.323842525586039,0.0552633473732382,0.00849365672380246,0.0545288383087365,-0.174149274139278,0.135750469543813,0.299042414470569,0.0287729827848492,-0.0036071590777202,0.09436007087698,-0.159749333550052
2024,"CON",21,"2025-01-26","WAS",23,"PHI",55,"Home",0,"PHI","WAS",0.116522873329936,0.210167763615698,0.0314013177972193,0.0408797143055311,0.0886921907348335,-0.0186708980451704,0.0800782098580642,0.16323449203706,0.0578575393700375,-0.0578791249664364,-0.0230531932244657,-0.192791162513289
2024,"CON",21,"2025-01-26","BUF",29,"KC",32,"Home",0,"KC","BUF",0.135750469543813,0.299042414470569,0.0287729827848492,-0.0036071590777202,0.09436007087698,-0.159749333550052,0.0530531955257462,0.139311696534386,-0.0582482723776076,-0.000412701183163247,0.0703078377861436,-0.114551131042364
2024,"SB",22,"2025-02-09","KC",22,"PHI",40,"Neutral",0,"PHI","KC",0.0530531955257462,0.139311696534386,-0.0582482723776076,-0.000412701183163247,0.0703078377861436,-0.114551131042364,0.0800782098580642,0.16323449203706,0.0578575393700375,-0.0578791249664364,-0.0230531932244657,-0.192791162513289
